,typeId,country,industry,objectives,tool,vulnerability,action,records_affected,unauthorized_result,monetary_loss,cluster
15024,vcdb-4128,US,Social Services,null,null,Process Carelessness,Physical Carelessness Publishing error,1,Disclosure of Information,null,3
15036,vcdb-4140,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
15043,vcdb-4147,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
15057,vcdb-4161,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
15059,vcdb-4163,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
15061,vcdb-4165,US,Social Services,null,null,Process Carelessness,Physical Carelessness Publishing error,1,Disclosure of Information,null,3
15066,vcdb-4170,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
15067,vcdb-4171,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
15073,vcdb-4177,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
15092,vcdb-4196,US,Social Services,null,null,Physical Physical access,Spoof Knowledge abuse,1,Disclosure of Information,null,3
15102,vcdb-4206,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
15103,vcdb-4207,US,Social Services,null,null,Process Carelessness,Physical Carelessness Publishing error,1,Disclosure of Information,null,3
15117,vcdb-4221,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
15119,vcdb-4223,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
15120,vcdb-4224,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
15121,vcdb-4225,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
15123,vcdb-4227,US,Social Services,null,null,Process Carelessness,Physical Carelessness Loss,1,Theft of Resources Disclosure of Information,null,3
15141,vcdb-4245,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
15148,vcdb-4252,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Modify data Disclosure of Information Corruption of Information,null,3
15154,vcdb-4258,US,Social Services,null,null,Process Carelessness,Physical Carelessness,1,Disclosure of Information,null,3
15173,vcdb-4277,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
15175,vcdb-4279,GB,Civil Services,null,null,null,Physical Misdelivery,1136,Disclosure of Information,null,3
15185,vcdb-4289,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
15187,vcdb-4291,US,Legal Services,Financial Gain,null,Physical Physical access,Physical Possession abuse,1000,Disclosure of Information,null,3
15191,vcdb-4295,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,10,Disclosure of Information,null,3
15193,vcdb-4297,US,Social Services,null,null,null,Physical Publishing error,11,Disclosure of Information,null,3
15199,vcdb-4303,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
15205,vcdb-4309,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
15216,vcdb-4320,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
15217,vcdb-4321,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,112,Disclosure of Information,null,3
15227,vcdb-4331,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
15232,vcdb-4336,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
15239,vcdb-4343,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
15252,vcdb-4356,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
15258,vcdb-4362,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
15266,vcdb-4370,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
15272,vcdb-4376,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
15275,vcdb-4379,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
15290,vcdb-4394,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
15297,vcdb-4401,US,Social Services,null,null,Process Carelessness,Physical Carelessness,1,Disclosure of Information,null,3
15300,vcdb-4404,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
15308,vcdb-4412,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
15316,vcdb-4420,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
15317,vcdb-4421,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
15333,vcdb-4437,US,Social Services,null,null,null,Physical Loss,1,Theft of Resources,null,3
15348,vcdb-4452,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
15349,vcdb-4453,US,Social Services,null,null,null,Physical Misdelivery,1078,Disclosure of Information,null,3
15351,vcdb-4455,US,Social Services,null,null,null,Physical Disposal error,1,null,null,3
15368,vcdb-4472,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
15451,vcdb-4555,US,Medical,Financial Gain,Script or Program Ransomware Obscuration,null,null,1,null,null,3
15466,vcdb-4570,AU,Civil Services,Convenience,null,null,Physical Data mishandling,1,Disclosure of Information,null,3
15519,vcdb-4623,US,Medical,Financial Gain,null,null,Physical Loss Theft Authenticate Privileged access,1,Theft of Resources Disclosure of Information,null,3
15526,vcdb-4630,US,Education,null,null,null,Physical Misdelivery,1100,Disclosure of Information,null,3
15533,vcdb-4637,US,Food Establishment,Financial Gain,null,Physical In-person Physical access Configuration Unapproved hardware,Physical Bribery Possession abuse,100,Alter behavior Disclosure of Information Corruption of Information,null,3
15535,vcdb-4639,US,Retailer,null,null,Process Carelessness,Physical Carelessness Gaffe,1,Disclosure of Information,null,3
15537,vcdb-4641,FR,Finance,Grudge Status,null,null,Physical Data mishandling,112000,Disclosure of Information,null,3
15551,vcdb-4655,US,Finance Insurance,null,null,null,null,1015,Disclosure of Information,null,3
15557,vcdb-4661,IE,Medical,Financial Gain,Physical Attack Disabled controls,null,Physical Loss Theft,1000000,Theft of Resources,null,3
15560,vcdb-4664,GB,Government,Legal and regulatory Damage,null,null,Physical Misdelivery,1,Disclosure of Information,93365.11,3
15565,vcdb-4669,US,Security Services,null,null,Physical Victim work area,Physical Loss Theft,100000,Theft of Resources Disclosure of Information,null,3
15573,vcdb-4677,US,Medical,Financial Gain,Script or Program Ransomware Obscuration,null,null,10200,null,null,3
15574,vcdb-4678,US,Civil Services,null,null,null,null,1008,Disclosure of Information,null,3
15616,vcdb-4720,US,Medical,null,null,Physical Partner facility,Physical Assault Disposal error,11,null,null,3
15617,vcdb-4721,US,Religious Organization,Financial Gain,null,Physical Physical access,Physical Possession abuse,1,Disclosure of Information,null,3
15621,vcdb-4725,US,Information Technology,Thrill,null,Implementation,Authenticate Use of stolen creds Probe Cryptanalysis,1000000,Modify data Disclosure of Information Corruption of Information,null,3
15622,vcdb-4726,US,Finance Insurance,null,Physical Attack Disabled controls,Physical Victim work area,Physical Loss Theft,1023209,Theft of Resources,null,3
15639,vcdb-4743,UM,Medical,Financial Gain,null,Physical Partner facility,Physical Loss Theft,1100,Exfiltrate Theft of Resources Disclosure of Information,null,3
15670,vcdb-4774,GB,Medical,null,null,null,Physical Disposal error,1000,Disclosure of Information,null,3
15672,vcdb-4776,GB,Medical,null,null,null,Physical Misdelivery,1,Disclosure of Information,null,3
15679,vcdb-4783,GB,Civil Services,null,null,Process Carelessness Physical Physical access,Physical Carelessness Loss Data mishandling,1075,Theft of Resources Disclosure of Information,null,3
15689,vcdb-4793,US,Medical,null,null,null,Physical Misdelivery,1067,Disclosure of Information,null,3
15694,vcdb-4798,US,Social Services,Financial Gain,Physical Attack Disabled controls,Physical Personal vehicle,Physical Loss Theft,1000000,Theft of Resources,null,3
15713,vcdb-4817,US,Medical,null,null,Process Carelessness,Physical Carelessness Loss,1102,Theft of Resources,null,3
15716,vcdb-4820,US,Medical,Financial Gain,null,Physical Physical access Configuration LAN access,Physical Possession abuse Privilege abuse,106,Disclosure of Information,null,3
15722,vcdb-4826,US,Social Services,Financial Gain,null,Physical Partner facility,Physical Loss Theft,1000,Theft of Resources Disclosure of Information,null,3
15726,vcdb-4830,US,Education,Targeted,null,Physical Victim secure area,Physical Loss Theft Bypass Bypassed controls,1000000,Theft of Resources,null,3
15729,vcdb-4833,US,Civil Services,Thrill,Physical Attack Surveillance,Physical Victim work area,null,1,Disclosure of Information,null,3
15749,vcdb-4853,US,Civil Services,Financial Gain,null,Physical Victim secure area,Physical Loss Theft,1020,Theft of Resources Disclosure of Information,null,3
15759,vcdb-4863,US,Political Organization,Ideology Asset and fraud Financial Gain Status,null,Design Web application Implementation Email Configuration VPN,Authenticate Use of stolen creds Spoof Phishing,1,Modify configuration Alter behavior Disclosure of Information Corruption of Information,null,3
15769,vcdb-4873,US,Medical,null,null,null,Physical Loss Theft,11136,Theft of Resources,null,3
15771,vcdb-4875,US,Civil Services,null,Physical Attack Disabled controls,Physical Victim work area,Physical Loss Theft,1000,Theft of Resources Disclosure of Information,null,3
15775,vcdb-4879,IN,Civil Services,null,null,null,null,10000,Disclosure of Information,null,3
15787,vcdb-4891,US,Research,null,null,null,Physical Loss,1070,Theft of Resources Disclosure of Information,null,3
15802,vcdb-4906,US,Wholesaler,null,null,null,Physical Loss,1100,Theft of Resources Disclosure of Information,null,3
15809,vcdb-4913,US,Medical,Thrill,null,Physical Physical access,Authenticate Use of stolen creds,1,Modify data Disclosure of Information Corruption of Information,null,3
15811,vcdb-4915,US,Education,Financial Gain,null,Physical Physical access,Physical Possession abuse,1,Disclosure of Information,null,3
15834,vcdb-4938,US,Medical,null,null,Physical Physical access,Physical Privilege abuse,10000,Disclosure of Information,null,3
15845,vcdb-4949,SE,Finance Bank,Financial Gain,null,null,Physical Loss,1000000,Theft of Resources Disclosure of Information,null,3
15853,vcdb-4957,GB,Civil Services,null,null,null,Physical Misdelivery,1000,Disclosure of Information,null,3
15859,vcdb-4963,US,Education,null,null,null,Physical Loss Theft,1000,Theft of Resources,null,3
15873,vcdb-4977,US,Social Services,Thrill,null,Physical Physical access,Physical Possession abuse,1,Disclosure of Information,null,3
15878,vcdb-4982,US,Security Services,null,null,null,Physical Misdelivery,1,Disclosure of Information,null,3
15890,vcdb-4994,US,Associations,null,null,null,Physical Misdelivery,100,Disclosure of Information,null,3
15902,vcdb-5006,US,Finance,null,Physical Attack Disabled controls,Physical Personal vehicle,Physical Loss Theft,10,Theft of Resources,null,3
15926,vcdb-5030,GB,Medical,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
15931,vcdb-5035,US,Social Services,null,null,null,Physical Misdelivery,1,Disclosure of Information,null,3
15937,vcdb-5041,US,Medical,null,null,Process Carelessness,Physical Carelessness Loss,1055489,Theft of Resources,null,3
15942,vcdb-5046,US,Medical,null,null,Process Carelessness,Physical Carelessness Disposal error,100,Disclosure of Information,null,3
15947,vcdb-5051,GB,Medical,null,null,Process Carelessness Configuration Misconfiguration,Physical Carelessness,1000,Disclosure of Information,null,3
15948,vcdb-5052,GB,Medical,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
15957,vcdb-5061,US,Medical,null,null,null,null,11000,Disclosure of Information,null,3
15985,vcdb-5089,US,Medical,Financial Gain,null,Physical Victim work area,Physical Loss Theft,1,Theft of Resources Disclosure of Information,null,3
16006,vcdb-5110,AU,Medical,null,null,null,Physical Loss,1,Theft of Resources Disclosure of Information,null,3
16012,vcdb-5116,US,Finance Bank,Financial Gain,Physical Attack Disabled controls Tampering Surveillance,Physical Victim grounds,null,10,Disclosure of Information,null,3
16017,vcdb-5121,US,Social Services,null,null,null,Physical Disposal error,1093,Disclosure of Information,null,3
16018,vcdb-5122,US,Civil Services,Financial Gain,null,Physical Public vehicle,Physical Loss Theft Assault Delete Destruction,1,Theft of Resources Disclosure of Information,null,3
16021,vcdb-5125,GB,Sport,null,null,null,Physical Publishing error,1000,Disclosure of Information,null,3
16022,vcdb-5126,US,Finance Insurance,null,null,null,null,11646,null,null,3
16024,vcdb-5128,US,Medical,Financial Gain,null,Physical Non-corporate,Physical Possession abuse,1,Disclosure of Information,null,3
16028,vcdb-5132,CA,Medical,null,null,null,Physical Data mishandling Privilege abuse,1,Disclosure of Information,null,3
16033,vcdb-5137,GB,Medical,null,null,null,Physical Gaffe,1,Disclosure of Information,null,3
16036,vcdb-5140,US,Medical,null,null,Process Carelessness,Physical Carelessness Publishing error,1,Disclosure of Information,null,3
16049,vcdb-5153,DK,Finance Bank,Financial Gain,null,Physical Physical access,Physical Possession abuse Data mishandling Spoof Knowledge abuse Flood Interruption,1,Denial of Service Disclosure of Information,null,3
16057,vcdb-5161,US,Transport,Financial Gain,null,Physical Physical access,Physical Loss Theft Possession abuse Authenticate Privileged access,1,Exfiltrate Theft of Resources Disclosure of Information,null,3
16080,vcdb-5184,NZ,Social Services,null,null,Process Carelessness Inadequate processes Configuration Classification error,Physical Carelessness,1,Disclosure of Information,null,3
16088,vcdb-5192,IE,Medical,null,null,null,Physical Loss,100,Theft of Resources Disclosure of Information,null,3
16122,vcdb-5226,US,Medical,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
16139,vcdb-5243,US,Retailer,Financial Gain,null,Physical Physical access,Physical Possession abuse Spoof Knowledge abuse,1,Disclosure of Information,null,3
16145,vcdb-5249,US,Civil Services,Targeted Thrill,null,Physical Victim public area,null,1,Exfiltrate Disclosure of Information,null,3
16149,vcdb-5253,GB,Medical,null,null,Process Carelessness,Physical Carelessness Loss,1,Theft of Resources Disclosure of Information,null,3
16159,vcdb-5263,US,Medical,null,null,null,null,1000,Disclosure of Information,null,3
16172,vcdb-5276,US,Security Services,null,null,null,Physical Misdelivery,1,Disclosure of Information,null,3
16192,vcdb-5296,US,Medical,null,null,null,Physical Misdelivery,1,Disclosure of Information,null,3
16194,vcdb-5298,US,Medical,null,null,null,Physical Misdelivery,1124,Disclosure of Information,null,3
16202,vcdb-5306,US,Medical,null,null,null,Physical Loss Theft,1137,Theft of Resources,null,3
16203,vcdb-5307,US,Tourism,Financial Gain,null,null,Physical Loss,1,Theft of Resources Disclosure of Information,null,3
16216,vcdb-5320,GB,Medical,null,null,null,Physical Publishing error,1,Disclosure of Information,null,3
16226,vcdb-5330,GB,Civil Services,null,null,null,Physical Misdelivery,1,Disclosure of Information,244.0,3
16245,vcdb-5349,US,Tourism,Financial Gain,Script or Program Spyware/Keylogger,null,Authenticate Use of stolen creds,10,Disclosure of Information,null,3
16247,vcdb-5351,US,Finance,null,null,null,null,100,null,null,3
16251,vcdb-5355,US,Medical,null,null,null,Physical Disposal error,1100,null,null,3
16267,vcdb-5371,US,Medical,Asset and fraud Financial Gain,null,Physical Victim work area,Physical Loss Theft,1,Theft of Resources Disclosure of Information,null,3
16280,vcdb-5384,NZ,Civil Services,null,null,null,Physical Misdelivery,1,Disclosure of Information,null,3
16289,vcdb-5393,IE,Medical,null,null,null,Spoof Knowledge abuse,1,Disclosure of Information,null,3
16319,vcdb-5423,US,Finance,null,null,null,Physical Loss,1100000,Theft of Resources Disclosure of Information,null,3
16320,vcdb-5424,US,Social Services,null,null,null,Physical Loss Theft,105470,Theft of Resources,null,3
16321,vcdb-5425,US,Finance Insurance,Legal and regulatory Damage,null,null,Physical Privilege abuse,1000000,null,450000,3
16326,vcdb-5430,US,Medical,null,null,null,Physical Loss Theft,10000,Theft of Resources,null,3
16332,vcdb-5436,US,Medical,null,null,null,Physical Disposal error,1031,null,null,3
16333,vcdb-5437,US,Medical,null,null,Process Carelessness Configuration Misconfiguration,Physical Carelessness,10401,Disclosure of Information,null,3
16335,vcdb-5439,CA,Medical,Thrill,null,Physical Physical access,Physical Privilege abuse,1,Disclosure of Information,null,3
16337,vcdb-5441,NZ,Civil Services,null,null,null,Physical Misdelivery,1,Disclosure of Information,null,3
16343,vcdb-5447,PH,Civil Services,null,null,null,Physical Gaffe,1,Disclosure of Information,null,3
16349,vcdb-5453,US,Medical,Financial Gain,null,Physical Physical access,Physical Possession abuse,1,Exfiltrate Disclosure of Information,null,3
16360,vcdb-5464,US,Medical,null,null,null,Physical Misdelivery,10200,Disclosure of Information,null,3
16361,vcdb-5465,US,Medical,Brand damage Damage,null,null,Physical Data mishandling,1,Disclosure of Information,null,3
16366,vcdb-5470,US,Finance Insurance,Financial Gain,null,Physical Physical access Configuration LAN access,Physical Privilege abuse,100,Disclosure of Information,null,3
16369,vcdb-5473,US,Medical,null,null,null,Physical Gaffe,1,Disclosure of Information,null,3
16373,vcdb-5477,US,Medical,Thrill,null,Physical Victim work area Physical access,Physical Possession abuse Authenticate Use of stolen creds Spoof Knowledge abuse,1,Exfiltrate Elevate Increased Access Disclosure of Information,null,3
16402,vcdb-5506,US,Medical,Thrill,null,Physical Physical access,Physical Possession abuse,1,Exfiltrate Disclosure of Information,null,3
16412,vcdb-5516,US,Medical,null,null,Process Carelessness,Physical Carelessness Disposal error,100,null,null,3
16416,vcdb-5520,NZ,Medical,null,null,null,Physical Publishing error Misdelivery,1000,Disclosure of Information,null,3
16422,vcdb-5526,US,Medical,Financial Gain,null,null,null,1,Disclosure of Information,null,3
16431,vcdb-5535,GB,Medical,null,null,null,Physical Loss,10,Theft of Resources Disclosure of Information,null,3
16438,vcdb-5542,US,Food Establishment,Financial Gain,null,Physical Physical access Configuration Unapproved hardware,Physical Possession abuse,1000,Disclosure of Information,null,3
16441,vcdb-5545,US,Medical,null,null,null,Physical Loss Theft,10515,Theft of Resources,null,3
16463,vcdb-5567,US,Medical,null,null,Process Carelessness,Physical Carelessness Gaffe,1,Disclosure of Information,null,3
16465,vcdb-5569,US,Finance Bank,Financial Gain,null,Physical Physical access,Physical Possession abuse,1,Fraudulent transaction Disclosure of Information Theft of Resources,null,3
16477,vcdb-5581,US,Social Services,null,null,null,null,1090,Disclosure of Information,null,3
16486,vcdb-5590,US,Education,null,null,null,Spoof Knowledge abuse,1,Disclosure of Information,null,3
16492,vcdb-5596,US,Medical,null,null,null,Physical Misdelivery,1,Disclosure of Information,null,3
16494,vcdb-5598,CA,Social Services,null,null,null,Physical Misdelivery,1,Disclosure of Information,null,3
16525,vcdb-5629,US,Civil Services,Financial Gain,null,null,Physical Possession abuse,1,Disclosure of Information,null,3
16534,vcdb-5638,US,Medical,Thrill,null,null,Spoof Knowledge abuse,1,Disclosure of Information,null,3
16550,vcdb-5654,US,Social Services,Legal and regulatory Damage,null,Process Carelessness,Physical Carelessness,1,Disclosure of Information,null,3
16562,vcdb-5666,US,Medical,null,null,Process Carelessness,Physical Carelessness Misdelivery,1001,null,null,3
16575,vcdb-5679,BD,Government,null,Script or Program Extortion,Physical Physical access Configuration Unapproved hardware,Physical Bribery Privilege abuse,1,Alter behavior Disclosure of Information Corruption of Information,null,3
16585,vcdb-5689,JP,Government,null,null,null,null,114,Disclosure of Information,null,3
16591,vcdb-5695,US,Medical,Financial Gain,null,Physical Victim work area,Physical Loss Theft,1000,Theft of Resources,null,3
16593,vcdb-5697,AU,Security Services,null,null,Process Inadequate processes,Physical Gaffe,1,Alter behavior Disclosure of Information Corruption of Information,null,3
16595,vcdb-5699,GB,Government,null,null,null,Physical Publishing error,1,Disclosure of Information,null,3
16603,vcdb-5707,GB,Civil Services,null,null,Process Carelessness,Physical Carelessness Publishing error,1,Disclosure of Information,null,3
16609,vcdb-5713,US,Medical,Financial Gain,null,null,Physical Loss Theft Bypass Bypassed controls,1079,Theft of Resources,null,3
16612,vcdb-5716,US,Medical,Financial Gain,null,Physical Physical access Configuration LAN access,Physical Bribery Privilege abuse Spoof Knowledge abuse,1000,Alter behavior Disclosure of Information Corruption of Information,null,3
16624,vcdb-5728,US,Education,null,null,Physical Physical access,Physical Possession abuse,10210,null,null,3
16628,vcdb-5732,US,Medical,null,null,null,Physical Loss Theft,1104,Theft of Resources,null,3
16662,vcdb-5766,DE,Finance Insurance,null,null,null,Physical Misdelivery,1,Disclosure of Information,null,3
16666,vcdb-5770,US,Medical,Financial Gain,null,null,Physical Loss Theft,10705,Theft of Resources,null,3
16673,vcdb-5777,GB,Government,null,null,null,Physical Misdelivery,1,Disclosure of Information,null,3
16688,vcdb-5792,US,Sport,Financial Gain,null,Physical Physical access,Physical Possession abuse,1,Disclosure of Information,null,3
16699,vcdb-5803,US,Medical,null,null,null,Physical Publishing error,1000,Disclosure of Information,null,3
16710,vcdb-5814,KR,Information Technology,Espionage Legal and regulatory Political Gain Damage,null,Design Web application Implementation Email,Authenticate Use of stolen creds Spoof Phishing,10300000,Alter behavior Disclosure of Information Corruption of Information,3918.76,3
16716,vcdb-5820,US,Medical,null,null,null,Physical Disposal error,1000,null,null,3
16726,vcdb-5830,NZ,Medical,null,null,null,Physical Misdelivery,1,Disclosure of Information,null,3
16733,vcdb-5837,GB,Education,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
16767,vcdb-5871,US,Medical,Fear Financial Gain Status,null,Physical In-person Configuration LAN access,Physical Bribery Privilege abuse,100,Alter behavior Disclosure of Information Corruption of Information,null,3
16768,vcdb-5872,GB,Warehousing and Storage,null,null,Process Carelessness,Physical Carelessness Disposal error,1000000,Disclosure of Information,null,3
16782,vcdb-5886,US,Medical,Financial Gain,null,Physical Victim work area,Physical Loss Theft,1,Theft of Resources Disclosure of Information,null,3
16790,vcdb-5894,US,Education,null,null,null,Physical Loss Theft,1000,Theft of Resources,null,3
16793,vcdb-5897,US,Medical,Thrill,null,Physical Physical access,Physical Possession abuse,1,Disclosure of Information,null,3
16816,vcdb-5920,US,Medical,Financial Gain,null,Physical Victim work area,Physical Loss Theft,10,Theft of Resources Disclosure of Information,null,3
16833,vcdb-5937,US,Medical,Financial Gain,null,Physical Physical access Configuration Unapproved hardware,Physical Data mishandling Spoof Knowledge abuse,1100,Disclosure of Information,null,3
16851,vcdb-5955,US,Medical,null,null,null,null,1009,Disclosure of Information,null,3
16856,vcdb-5960,US,Finance Bank,Financial Gain,null,Physical In-person Configuration LAN access,Physical Bribery Privilege abuse,1,Alter behavior Disclosure of Information Corruption of Information,null,3
16858,vcdb-5962,US,Tourism,Legal and regulatory Financial Gain Damage,null,null,null,105947,Disclosure of Information,3000000,3
16863,vcdb-5967,US,Education,Financial Gain,null,Physical Personal residence,Physical Loss Theft,1000,Theft of Resources,null,3
16865,vcdb-5969,US,Medical,Financial Gain,null,Physical Physical access,Physical Possession abuse,1000,Fraudulent transaction Disclosure of Information Theft of Resources,null,3
16870,vcdb-5974,US,Finance Bank,Financial Gain,Physical Attack Disabled controls Tampering,null,null,10,Disclosure of Information,null,3
16882,vcdb-5986,US,Medical,null,null,null,Physical Misdelivery,1064,Disclosure of Information,null,3
16888,vcdb-5992,US,Medical,Thrill,null,Physical Physical access Configuration Unapproved hardware,Spoof Knowledge abuse,1,Disclosure of Information,null,3
16894,vcdb-5998,US,Food Establishment,Financial Gain,null,Physical Physical access,Physical Privilege abuse,1,Disclosure of Information,null,3
16899,vcdb-6003,US,Medical,Financial Gain,Physical Attack Disabled controls,Physical Victim work area,Physical Loss Theft,1100,Theft of Resources,null,3
16927,vcdb-6031,US,Medical,Financial Gain,null,Physical Physical access,Physical Data mishandling Privilege abuse,1,Disclosure of Information,null,3
16929,vcdb-6033,NZ,Medical,null,null,null,Spoof Knowledge abuse,1,Exfiltrate Alter behavior Disclosure of Information Corruption of Information,null,3
16932,vcdb-6036,US,Medical,Thrill,null,Physical Physical access,Physical Possession abuse,1,Exfiltrate Disclosure of Information,null,3
16934,vcdb-6038,US,Medical,Thrill,null,Physical Physical access,Physical Possession abuse,1,Exfiltrate Disclosure of Information,null,3
16941,vcdb-6045,GB,Social Services,Legal and regulatory Damage,null,Process Carelessness,Physical Carelessness Publishing error,1,Disclosure of Information,null,3
16947,vcdb-6051,US,Social Services,null,null,null,Physical Loss Theft,10000,Theft of Resources,null,3
16955,vcdb-6059,US,Medical,null,null,Design Web application Implementation Email,Authenticate Use of stolen creds Spoof Phishing,1009,Alter behavior Disclosure of Information Corruption of Information,null,3
16964,vcdb-6068,US,Medical,null,null,null,Physical Disposal error,113528,Disclosure of Information,null,3
16970,vcdb-6074,US,Medical,null,null,Physical Physical access,Physical Data mishandling,1112,null,null,3
16973,vcdb-6077,US,Transport,Financial Gain,null,Physical Victim work area,Physical Loss Theft,1125,Theft of Resources,null,3
16979,vcdb-6083,US,Medical,Thrill,null,Physical Physical access,Spoof Knowledge abuse,1,null,null,3
16989,vcdb-6093,KR,Finance,Financial Gain,null,Physical Physical access Configuration LAN access Unapproved hardware,Physical Privilege abuse,104000000,Disclosure of Information,null,3
16991,vcdb-6095,GB,Social Services,Financial Gain,null,Physical Personal residence,Physical Loss Theft Bypass Bypassed controls,101,Theft of Resources,null,3
16994,vcdb-6098,CA,Medical,Financial Gain,null,Physical In-person Physical access,Physical Possession abuse Spoof Influence,1,Alter behavior Disclosure of Information Corruption of Information,null,3
16995,vcdb-6099,US,Finance Insurance,null,null,null,Physical Misdelivery,1,Disclosure of Information,null,3
17002,vcdb-6106,US,Finance Bank,null,null,null,Physical Misdelivery,1,Disclosure of Information,null,3
17023,vcdb-6127,US,Food Establishment,Financial Gain,null,Physical Physical access,Physical Possession abuse,100,Disclosure of Information,null,3
17034,vcdb-6138,US,Medical,Financial Gain,null,Physical Victim work area,Physical Loss Theft,1,Theft of Resources Disclosure of Information,null,3
17036,vcdb-6140,AU,Medical,null,null,null,Physical Disposal error,1,Disclosure of Information,null,3
17042,vcdb-6146,US,Medical,null,null,null,null,1,Disclosure of Information,null,3
17044,vcdb-6148,US,Medical,Grudge Status,null,Physical Physical access,Physical Possession abuse,1,Disclosure of Information,null,3
17049,vcdb-6153,US,Transport,Financial Gain,null,Physical Victim work area,Physical Loss Theft,1000,Theft of Resources,null,3
17060,vcdb-6164,CA,Medical,null,null,null,Physical Misdelivery,1,Disclosure of Information,null,3
17066,vcdb-6170,US,Medical,Financial Gain,null,Physical Victim work area,Physical Loss Theft,1087,Theft of Resources Disclosure of Information,null,3
17089,vcdb-6193,US,Finance Bank,Financial Gain,Physical Attack Skimmer,Physical Victim public area,null,100,Disclosure of Information,null,3
17094,vcdb-6198,US,Medical,null,null,null,null,1,Disclosure of Information,null,3
17097,vcdb-6201,US,Medical,Financial Gain,Physical Attack Disabled controls,Physical Victim work area,Physical Loss Theft,10000,Theft of Resources,null,3
17102,vcdb-6206,US,Medical,null,null,null,Physical Disposal error,1000,null,null,3
17103,vcdb-6207,US,Medical,null,null,null,Physical Loss Theft,1000,Theft of Resources,null,3
17116,vcdb-6220,NZ,Medical,null,null,null,Physical Misdelivery,1,Disclosure of Information,null,3
17121,vcdb-6225,KR,Finance Bank,Financial Gain,null,null,null,100000,Disclosure of Information,null,3
17122,vcdb-6226,GB,Medical,Legal and regulatory Damage,null,null,null,1,Disclosure of Information,48800.0,3
17131,vcdb-6235,US,Medical,null,null,null,Physical Misdelivery,1000,Disclosure of Information,null,3
17137,vcdb-6241,CA,Information Technology,null,null,null,Physical Misdelivery,1,Disclosure of Information,null,3
