,typeId,country,industry,objectives,tool,vulnerability,action,records_affected,unauthorized_result,monetary_loss,cluster
18314,vcdb-7418,GB,Information Technology,null,Script or Program SQLi,Design Web application Implementation,null,2000000,Repurpose Disclosure of Information Theft of Resources,null,2
18315,vcdb-7419,US,Medical,null,null,null,Physical Privilege abuse,697,Disclosure of Information,null,2
18316,vcdb-7420,US,Medical,null,null,null,Physical Loss Theft,670,Theft of Resources,null,2
18317,vcdb-7421,US,Finance Insurance,null,null,null,Physical Loss Theft,705,Theft of Resources,null,2
18318,vcdb-7422,US,Civil Services,null,null,Process Carelessness,Physical Carelessness Publishing error,6302,Disclosure of Information,null,2
18319,vcdb-7423,CA,Medical,Thrill,null,Physical Physical access,Physical Privilege abuse,77,Disclosure of Information,null,2
18320,vcdb-7424,GB,Sport,null,null,null,Authenticate Brute force,6000,Disclosure of Information,null,2
18321,vcdb-7425,US,Medical,null,null,null,null,2700,null,null,2
18322,vcdb-7426,US,Medical,Financial Gain,null,Physical Victim work area,Physical Loss Theft,960,Theft of Resources Disclosure of Information,null,2
18323,vcdb-7427,US,Medical,Financial Gain,null,Configuration LAN access,Physical Bribery Privilege abuse,2000,Alter behavior Disclosure of Information Corruption of Information,null,2
18324,vcdb-7428,US,Medical,Financial Gain,null,null,Physical Loss Theft,7300,Theft of Resources Disclosure of Information,null,2
18325,vcdb-7429,US,Medical,null,null,null,Physical Publishing error,800,null,null,2
18326,vcdb-7430,US,Medical,Financial Gain,Physical Attack Disabled controls,Physical Public vehicle,Physical Loss Theft,8700,Theft of Resources,null,2
18327,vcdb-7431,US,Finance,null,null,null,null,8000,Disclosure of Information,null,2
18328,vcdb-7432,US,Education,Financial Gain,null,Implementation Email,Spoof Pretexting,400,Alter behavior Disclosure of Information Corruption of Information,null,2
18329,vcdb-7433,US,Social Services,Financial Gain,null,null,Physical Loss Theft,300,Theft of Resources,null,2
18332,vcdb-7436,US,Social Services,null,null,Process Carelessness,Physical Carelessness Publishing error,32000,Disclosure of Information,null,2
18334,vcdb-7438,US,Information Technology,null,null,Implementation Malfunction,Flood DoS Interruption,34000,Denial of Service Disclosure of Information,null,2
18336,vcdb-7440,IR,Information Technology,Ideology Status,null,Design Web application,null,2000,Modify data Defacement Disclosure of Information Corruption of Information Denial of Service,null,2
18338,vcdb-7442,US,Medical,null,null,null,Physical Disposal error,967,null,null,2
18339,vcdb-7443,US,Finance Insurance,null,null,null,Physical Loss Theft,3994,Theft of Resources,null,2
18340,vcdb-7444,US,Medical,null,null,Process Inadequate processes,Physical Disposal error,7,Disclosure of Information,null,2
18343,vcdb-7447,CA,Medical,Thrill,null,Configuration LAN access,Physical Privilege abuse,67,Disclosure of Information,null,2
18344,vcdb-7448,US,Medical,null,null,Configuration Misconfiguration,null,40000,null,null,2
18345,vcdb-7449,US,Government,null,null,null,Physical Omission,30,Disclosure of Information,null,2
18346,vcdb-7450,US,Information Technology,Thrill,null,Design Web application,null,1630,Disclosure of Information,null,2
18351,vcdb-7455,US,Civil Services,Convenience,null,Configuration LAN access,Physical Privilege abuse,96,Disclosure of Information,null,2
18352,vcdb-7456,US,Security Services,Ideology Status,null,null,null,2437,Disclosure of Information,null,2
18354,vcdb-7458,CA,Education,null,null,null,Physical Misdelivery,250,Disclosure of Information,null,2
18355,vcdb-7459,US,Wholesaler,Thrill,null,Design Web application,null,1700,Disclosure of Information,null,2
18358,vcdb-7462,US,Civil Services,null,null,null,Physical Misdelivery,311,Disclosure of Information,null,2
18359,vcdb-7463,US,Medical,null,null,null,Physical Loss Theft,2900,Theft of Resources,null,2
18361,vcdb-7465,US,Medical,null,null,Process Inadequate processes,Physical Omission,4107,null,null,2
18362,vcdb-7466,GB,Government,Legal and regulatory Damage,null,null,Physical Misdelivery,4,Disclosure of Information,154341.25,2
18363,vcdb-7467,US,Medical,null,null,null,Physical Loss Theft,585,Theft of Resources,null,2
18364,vcdb-7468,CA,Medical,Thrill,null,Configuration LAN access,Physical Privilege abuse,141,Disclosure of Information,null,2
18365,vcdb-7469,CA,Civil Services,Grudge Status,null,Configuration LAN access,Physical Privilege abuse,5,Disclosure of Information,null,2
18366,vcdb-7470,US,Medical,null,null,null,Physical Publishing error,500000,Disclosure of Information,null,2
18367,vcdb-7471,US,Finance Insurance,null,null,null,null,935,null,null,2
18369,vcdb-7473,US,Retailer,Legal and regulatory Damage,null,Design Web application,null,24000000,Disclosure of Information,106000,2
18370,vcdb-7474,US,Social Services,null,null,null,null,7250,Disclosure of Information,null,2
18372,vcdb-7476,US,Education,null,null,null,null,800,Disclosure of Information,null,2
18375,vcdb-7479,US,Medical,null,null,null,null,76258,Disclosure of Information,null,2
18376,vcdb-7480,GB,Medical,null,null,Physical Personal residence,Physical Loss Theft,27,Theft of Resources Disclosure of Information,null,2
18377,vcdb-7481,US,Medical,null,null,null,Physical Loss,610,Theft of Resources,null,2
18378,vcdb-7482,NL,Finance Insurance,null,null,null,Physical Misdelivery,2643,Disclosure of Information,null,2
18379,vcdb-7483,US,Medical,Financial Gain,null,Configuration LAN access,Physical Privilege abuse,2027,Disclosure of Information,null,2
18382,vcdb-7486,US,Medical,null,null,null,null,771,null,null,2
18383,vcdb-7487,US,Civil Services,null,null,Configuration Remote access,Physical Privilege abuse,25,Disclosure of Information,null,2
18384,vcdb-7488,US,Medical,Financial Gain,null,Implementation Email,Spoof Phishing,40000,Alter behavior Disclosure of Information Corruption of Information,null,2
18385,vcdb-7489,null,Transport,null,null,null,Physical Loss,2670,Theft of Resources,null,2
18386,vcdb-7490,NZ,Social Services,Thrill,null,Configuration LAN access,Physical Privilege abuse,890,Disclosure of Information,null,2
18389,vcdb-7493,US,Medical,Financial Gain,null,null,null,3700000,Disclosure of Information,null,2
18391,vcdb-7495,US,Medical,null,null,Process Carelessness,Physical Carelessness Misdelivery,568,null,null,2
18392,vcdb-7496,US,Medical,null,null,null,Physical Loss Theft,520,Theft of Resources,null,2
18396,vcdb-7500,US,Retailer,Financial Gain,null,Physical Partner facility Configuration LAN access,Physical Assault Privilege abuse,68,Disclosure of Information,null,2
18399,vcdb-7503,US,Medical,null,null,null,Physical Loss,25,Theft of Resources,null,2
18400,vcdb-7504,US,Information Technology,Financial Gain,null,Design Web application,null,6084276,Disclosure of Information,null,2
18401,vcdb-7505,CA,Medical,null,null,null,Physical Publishing error,40000,Disclosure of Information,null,2
18402,vcdb-7506,US,Medical,null,null,Physical Victim work area,Physical Loss Theft,2207,Theft of Resources,null,2
18403,vcdb-7507,US,Medical,null,Script or Program Ransomware Obscuration,null,null,31000,null,null,2
18404,vcdb-7508,US,Education,null,null,Process Carelessness,Physical Carelessness Misdelivery,2047,null,null,2
18405,vcdb-7509,US,Medical,null,null,null,Physical Loss Theft,2089,Theft of Resources,null,2
18414,vcdb-7518,US,Medical,null,null,Physical Personal vehicle,Physical Loss Theft,5900,Theft of Resources,null,2
18415,vcdb-7519,US,Medical,null,null,null,Physical Misdelivery,2199,Disclosure of Information,null,2
18416,vcdb-7520,US,Medical,null,null,Process Carelessness Physical Public vehicle,Physical Carelessness Loss,3800,Theft of Resources,null,2
18417,vcdb-7521,US,Medical,null,null,null,Physical Loss Theft,24600,Theft of Resources,null,2
18418,vcdb-7522,US,Social Services,null,null,null,null,9023,null,null,2
18420,vcdb-7524,US,Retailer,null,null,null,null,8500,Disclosure of Information,null,2
18421,vcdb-7525,JP,Manufacturing,null,null,Design Web application Abuse of functionality Implementation Configuration Misconfiguration,null,6249,Disclosure of Information,null,2
18422,vcdb-7526,DK,Information Technology,Financial Gain,null,Configuration LAN access,Spoof Net misuse,20000,Disclosure of Information,null,2
18423,vcdb-7527,US,Research,null,null,null,Physical Loss Theft,584,Theft of Resources,null,2
18425,vcdb-7529,US,Finance,null,null,Process Carelessness Configuration Misconfiguration,Physical Carelessness,35000,null,null,2
18426,vcdb-7530,US,Social Services,Financial Gain,null,Configuration LAN access,Physical Privilege abuse,260,Disclosure of Information,null,2
18427,vcdb-7531,US,Associations,null,null,Physical Partner vehicle,Physical Loss Theft Bypass Bypassed controls,68500,Theft of Resources,null,2
18430,vcdb-7534,US,Finance Bank,null,null,Physical Victim work area,Physical Loss Theft,3300000,Theft of Resources Disclosure of Information,null,2
18431,vcdb-7535,US,Medical,null,null,null,Physical Loss Theft,2000,Theft of Resources,null,2
18432,vcdb-7536,US,Information Technology,null,null,Configuration LAN access,Physical Privilege abuse,3840,Disclosure of Information,null,2
18433,vcdb-7537,RU,Finance,Financial Gain,null,null,null,568355,Disclosure of Information,null,2
18436,vcdb-7540,US,Medical,null,null,Physical Partner,Authenticate Use of stolen creds,1945,null,null,2
18437,vcdb-7541,US,Medical,Convenience,null,null,Physical Disposal error,6831,Disclosure of Information,null,2
18438,vcdb-7542,US,Medical,null,null,null,Physical Loss Theft,9309,Theft of Resources,null,2
18439,vcdb-7543,US,Finance Bank,Financial Gain,Physical Attack Skimmer Surveillance,Physical Public facility,null,225,Disclosure of Information,null,2
18440,vcdb-7544,US,Finance,Financial Gain,null,Configuration Remote access,Physical Privilege abuse,2582,Disclosure of Information,null,2
18441,vcdb-7545,AU,Finance Bank,null,null,Design Programming error,null,60,Disclosure of Information,null,2
18442,vcdb-7546,JP,Printing Services,null,null,null,Physical Privilege abuse,8637405,Disclosure of Information,null,2
18444,vcdb-7548,US,Medical,null,null,null,Physical Publishing error,25000,Disclosure of Information,null,2
18446,vcdb-7550,US,Finance,Asset and fraud Financial Gain,Physical Attack Tampering,Physical Victim public area,null,20,Disclosure of Information,null,2
18447,vcdb-7551,US,Education,null,null,null,null,7000,null,null,2
18449,vcdb-7553,null,Transport,null,null,null,Physical Loss,49000,Theft of Resources Disclosure of Information,null,2
18450,vcdb-7554,GB,Medical,null,null,null,Physical Disposal error,17,Disclosure of Information,null,2
18451,vcdb-7555,US,Medical,Financial Gain,null,null,Physical Loss Theft,5471,Theft of Resources,null,2
18454,vcdb-7558,US,Medical,null,Information Exchange Email misuse,Configuration LAN access,null,3957,Disclosure of Information,null,2
18455,vcdb-7559,US,Medical,null,null,Process Carelessness,Physical Carelessness Loss,4083,Theft of Resources,null,2
18456,vcdb-7560,US,Civil Services,null,null,Process Inadequate technology Configuration Misconfiguration,Physical Misdelivery,45,Disclosure of Information,null,2
18458,vcdb-7562,NZ,Finance Bank,null,null,null,Physical Misdelivery,18,Disclosure of Information,null,2
18459,vcdb-7563,AU,Finance,null,null,null,Physical Misdelivery,350,Disclosure of Information,null,2
18460,vcdb-7564,US,Civil Services,null,null,null,Physical Loss Theft,33000,Theft of Resources,null,2
18461,vcdb-7565,US,Medical,Financial Gain,null,Design Web application Implementation Email,Authenticate Use of stolen creds Spoof Phishing,4,Alter behavior Disclosure of Information Corruption of Information,null,2
18462,vcdb-7566,NZ,Social Services,null,null,null,Physical Misdelivery,60,Disclosure of Information,null,2
18463,vcdb-7567,US,Finance Insurance,null,null,null,null,2700,Disclosure of Information,null,2
18464,vcdb-7568,US,Medical,Financial Gain,null,Implementation Email,Spoof Pretexting,2812,Alter behavior Disclosure of Information Corruption of Information,null,2
18467,vcdb-7571,US,Retailer,Financial Gain,Physical Attack Disabled controls Tampering,Physical Victim public area,null,200,Disclosure of Information,null,2
18468,vcdb-7572,US,Finance Insurance,null,null,Process Carelessness,Physical Carelessness Misdelivery,2631,null,null,2
18469,vcdb-7573,US,Medical,null,null,Process Carelessness,Physical Carelessness Loss,1874,Theft of Resources,null,2
18471,vcdb-7575,US,Finance,null,null,null,null,90000000,Disclosure of Information,null,2
18472,vcdb-7576,GB,Medical,null,null,Physical Personal vehicle,Physical Loss Theft,200,Theft of Resources Disclosure of Information,null,2
18474,vcdb-7578,US,Medical,null,null,null,null,3200,Disclosure of Information,null,2
18477,vcdb-7581,US,Medical,Financial Gain,null,Configuration LAN access,Physical Privilege abuse,8,Disclosure of Information,null,2
18478,vcdb-7582,US,Education,null,null,null,null,5815,Disclosure of Information,null,2
18480,vcdb-7584,US,Medical,null,null,null,null,27000,Disclosure of Information,null,2
18481,vcdb-7585,SE,Technical Services,null,null,null,Physical Loss,31000,Theft of Resources Disclosure of Information,null,2
18483,vcdb-7587,US,Medical,null,null,null,Physical Disposal error,47,Disclosure of Information,null,2
18485,vcdb-7589,US,Medical,Financial Gain,null,null,Physical Loss Theft,6141,Theft of Resources,null,2
18486,vcdb-7590,US,Food Establishment,Financial Gain,Physical Attack Ram scraper,null,null,8000,Disclosure of Information,null,2
18488,vcdb-7592,US,Medical,Asset and fraud Financial Gain,null,Configuration LAN access,Physical Privilege abuse,57,Disclosure of Information,null,2
18489,vcdb-7593,HK,Medical,null,null,null,Physical Loss,92,Theft of Resources,null,2
18490,vcdb-7594,US,Education,null,null,null,Physical Loss Theft,7526,Theft of Resources,null,2
18491,vcdb-7595,US,Religious Organization,null,null,Physical Personal vehicle,Physical Loss Theft,554,Theft of Resources,null,2
18492,vcdb-7596,US,Medical,null,null,Process Carelessness,Physical Carelessness Loss,568,Theft of Resources,null,2
18495,vcdb-7599,US,Medical,Convenience,null,Process Carelessness,Physical Carelessness Disposal error,1726,Disclosure of Information,null,2
18496,vcdb-7600,US,Medical,null,null,Process Carelessness,Physical Carelessness Loss,19222,Theft of Resources,null,2
18499,vcdb-7603,GB,Retailer,Financial Gain,null,Design Web application,null,38000,Disclosure of Information,null,2
18500,vcdb-7604,PA,Information Technology,Thrill,null,Design Web application,null,20000,Disclosure of Information,null,2
18501,vcdb-7605,US,Medical,null,null,null,Physical Disposal error,19750,null,null,2
18502,vcdb-7606,US,Medical,null,null,null,Physical Loss Theft,2100,Theft of Resources,null,2
18503,vcdb-7607,US,Social Services,null,null,null,Physical Disposal error,727,Disclosure of Information,null,2
18504,vcdb-7608,US,Information Technology,null,null,null,null,68680741,Disclosure of Information,null,2
18506,vcdb-7610,US,Medical,null,null,Process Carelessness Configuration Misconfiguration,Physical Carelessness,2075,Disclosure of Information,null,2
18507,vcdb-7611,US,Retailer,Financial Gain,Physical Attack Skimmer,Physical Victim public area,null,94000,Disclosure of Information,null,2
18509,vcdb-7613,US,Medical,Financial Gain,null,Physical Personal vehicle,Physical Loss Theft,4500,Theft of Resources,null,2
18510,vcdb-7614,US,Information Technology,Ideology Status,Script or Program SQLi,Design Web application Implementation,null,1753,Repurpose Disclosure of Information Theft of Resources,null,2
18511,vcdb-7615,US,Education,Financial Gain,Physical Attack Disabled controls,Physical Personal vehicle,Physical Loss Theft,8294,Theft of Resources,null,2
18512,vcdb-7616,US,Medical,Financial Gain,null,null,Physical Privilege abuse,5000,Disclosure of Information,null,2
18513,vcdb-7617,US,Medical,Financial Gain,null,null,Physical Loss Theft,654,Theft of Resources Disclosure of Information,null,2
18514,vcdb-7618,US,Medical,Grudge Status,null,Configuration LAN access,Physical Privilege abuse,2,Disclosure of Information,null,2
18515,vcdb-7619,US,Finance Bank,Financial Gain Damage,null,Configuration Direct install,Authenticate Use of stolen creds Spoof Phishing,83000000,Alter behavior Disclosure of Information Corruption of Information,250000000,2
18516,vcdb-7620,US,Telecommunications,Thrill,Script or Program SQLi,Design Web application Implementation,null,32000000,Repurpose Disclosure of Information Theft of Resources,null,2
18517,vcdb-7621,GB,Information Technology,Thrill,Script or Program Backdoor Password dumper XSS,Design Web application Implementation Configuration Direct install Website,Authenticate Use of stolen creds Spoof Phishing Flood Interruption Steal Capture stored data,1820000,Denial of Service Modify data Alter behavior Defacement Disclosure of Information Corruption of Information,null,2
18518,vcdb-7622,CN,Social Services,Financial Gain,null,Configuration LAN access,Physical Data mishandling Privilege abuse Spoof Knowledge abuse,140000,Disclosure of Information,null,2
18519,vcdb-7623,GB,Medical,null,null,Process Carelessness,Physical Carelessness Misdelivery,8,Disclosure of Information,null,2
18520,vcdb-7624,US,Social Services,Asset and fraud Financial Gain,null,Physical In-person Configuration LAN access,Physical Bribery Privilege abuse,400,Alter behavior Disclosure of Information Corruption of Information,400000,2
18522,vcdb-7626,US,Education,Financial Gain,null,Physical Public vehicle,Physical Loss Theft,4100,Theft of Resources,null,2
18523,vcdb-7627,AE,Information Technology,Ideology Asset and fraud Financial Gain Status,null,Design Web application,null,250,Disclosure of Information,null,2
18524,vcdb-7628,US,Education,Financial Gain,Script or Program Ransomware Obscuration,null,null,49,Disclosure of Information,null,2
18527,vcdb-7631,null,Transport,Financial Gain,null,null,Physical Loss,4395,Theft of Resources,null,2
18530,vcdb-7634,GB,Medical,null,null,null,Physical Disposal error,24,Disclosure of Information,null,2
18531,vcdb-7635,US,Finance Insurance,null,null,Physical Physical access,Physical Privilege abuse,1771,Disclosure of Information,null,2
18532,vcdb-7636,US,Medical,null,null,null,Physical Loss Theft,653,Theft of Resources,null,2
18533,vcdb-7637,US,Civil Services,Ideology Status,null,null,null,52,Disclosure of Information,null,2
18535,vcdb-7639,US,Tourism,null,null,null,null,200,Disclosure of Information,null,2
18537,vcdb-7641,US,Consulting Services,Financial Gain,null,Physical Physical access,Physical Possession abuse,200,Disclosure of Information,null,2
18538,vcdb-7642,US,Social Services,null,null,Configuration Misconfiguration,null,700,Disclosure of Information,null,2
18539,vcdb-7643,CA,Medical,Thrill,null,Configuration LAN access,Physical Privilege abuse,25,Disclosure of Information,null,2
18540,vcdb-7644,US,Information Technology,Thrill,null,Design Web application Implementation,Modify Forced browsing,600000,Disclosure of Information,null,2
18541,vcdb-7645,GB,Retailer,Damage,null,Design Web application,null,156959,Disclosure of Information,93043959.08,2
18542,vcdb-7646,GB,Medical,null,null,null,Physical Misdelivery,8,Disclosure of Information,null,2
18543,vcdb-7647,US,Finance Insurance,null,null,null,null,2979,null,null,2
18544,vcdb-7648,US,Medical,Financial Gain,null,null,Physical Loss Theft,2000,Theft of Resources Disclosure of Information,null,2
18545,vcdb-7649,US,Medical,null,null,null,Physical Publishing error,857,Disclosure of Information,null,2
18547,vcdb-7651,US,Medical,null,null,null,Physical Loss,405000,Theft of Resources Disclosure of Information,null,2
18548,vcdb-7652,US,Manufacturing,null,null,null,Physical Loss Theft,728,Theft of Resources,null,2
18549,vcdb-7653,US,Medical,Financial Gain,null,Physical Personal vehicle,Physical Loss Theft,841,Theft of Resources,null,2
18550,vcdb-7654,US,Civil Services,null,null,Design Web application,null,60000,Disclosure of Information,null,2
18551,vcdb-7655,US,Education,Grudge Status,null,Configuration LAN access,Physical Data mishandling Privilege abuse,300000,Disclosure of Information,null,2
18552,vcdb-7656,US,Medical,null,Information Exchange Email misuse,Configuration LAN access,Physical Privilege abuse,2000,null,null,2
18553,vcdb-7657,US,Medical,Legal and regulatory Financial Gain Damage,Physical Attack Disabled controls,Physical Personal residence,Physical Loss Theft,9558,Theft of Resources,null,2
18554,vcdb-7658,US,Medical,null,null,null,null,7067,null,null,2
18555,vcdb-7659,US,Medical,null,null,Process Carelessness,Physical Carelessness Loss,4800,Theft of Resources,null,2
18558,vcdb-7662,US,Retailer,Thrill,null,Design Web application,null,24000,Disclosure of Information,null,2
18559,vcdb-7663,CA,Finance,Financial Gain,null,Configuration LAN access,Physical Privilege abuse,2200,Disclosure of Information,null,2
18561,vcdb-7665,US,Medical,Financial Gain,null,Physical Personal vehicle,Physical Loss Theft,2000,Theft of Resources Disclosure of Information,null,2
18562,vcdb-7666,US,Tourism,Financial Gain,null,Physical Personal vehicle,Physical Loss Theft,80,Theft of Resources Disclosure of Information,null,2
18564,vcdb-7668,US,Finance Insurance,Convenience,null,Configuration LAN access,Physical Privilege abuse,31980,null,null,2
18565,vcdb-7669,US,Social Services,Financial Gain,null,null,Spoof Knowledge abuse,21,Disclosure of Information,null,2
18566,vcdb-7670,GB,Medical,null,null,null,Physical Loss Disposal error,500,Theft of Resources,null,2
18568,vcdb-7672,US,Medical,null,null,Physical Personal vehicle,Physical Loss Theft,238,Theft of Resources Disclosure of Information,null,2
18569,vcdb-7673,US,Associations,Asset and fraud Financial Gain,null,Design Web application,null,81,Modify configuration Modify data Corruption of Information,null,2
18571,vcdb-7675,US,Utilities,Financial Gain,Physical Attack Disabled controls,null,Physical Loss Theft,400,Theft of Resources,null,2
18572,vcdb-7676,US,Medical,null,null,Physical Personal vehicle,Physical Loss Theft,4200,Theft of Resources,null,2
18573,vcdb-7677,US,Medical,null,null,null,Physical Loss Theft,2300,Theft of Resources,null,2
18574,vcdb-7678,US,Associations,Financial Gain,null,Physical Personal vehicle,Physical Loss Theft,39090,Theft of Resources,null,2
18575,vcdb-7679,GB,Civil Services,null,null,null,Physical Misdelivery,3,Disclosure of Information,null,2
18577,vcdb-7681,US,Social Services,Financial Gain,null,Design Web application,null,7250,Disclosure of Information,null,2
18578,vcdb-7682,US,Medical,Financial Gain,null,null,Physical Loss Theft,2700,Theft of Resources,null,2
18580,vcdb-7684,US,Food Establishment,Financial Gain,Physical Attack Ram scraper,null,null,70000,Disclosure of Information,null,2
18582,vcdb-7686,US,Medical,null,null,Physical Victim secure area,Physical Loss Theft,2200,Theft of Resources,null,2
18585,vcdb-7689,US,Medical,null,null,Process Carelessness,Physical Carelessness Publishing error,19651,null,null,2
18586,vcdb-7690,US,Medical,null,null,null,Physical Disposal error,50539,null,null,2
18588,vcdb-7692,US,Medical,Convenience,null,Process Carelessness,Physical Carelessness Publishing error,616,Disclosure of Information,null,2
18590,vcdb-7694,ES,Food Establishment,Ideology Status,null,null,Flood Interruption,7062,Denial of Service Modify data Disclosure of Information Corruption of Information,null,2
18591,vcdb-7695,US,Medical,null,null,null,null,2393,null,null,2
18592,vcdb-7696,US,Entertainment,Thrill,null,Design Web application,null,72000,Modify data Disclosure of Information Corruption of Information,null,2
18595,vcdb-7699,US,Social Services,Financial Gain,null,null,Physical Loss Theft,3397,Theft of Resources,null,2
18598,vcdb-7702,GB,Medical,null,null,null,Physical Disposal error,3000,Disclosure of Information,null,2
18599,vcdb-7703,US,Medical,null,null,Physical Victim public area,Physical Loss Theft,6145,Theft of Resources,null,2
18600,vcdb-7704,CA,Medical,Thrill,null,Configuration LAN access,Physical Privilege abuse,2,Disclosure of Information,null,2
18602,vcdb-7706,US,Medical,null,null,null,Physical Loss Theft,2024,Theft of Resources,null,2
18603,vcdb-7707,CA,Civil Services,null,null,null,Physical Publishing error,553000,Disclosure of Information,null,2
18604,vcdb-7708,US,Political Organization,null,null,null,Physical Publishing error,49,Disclosure of Information,null,2
18605,vcdb-7709,US,Information Technology,Financial Gain,null,Design Web application,null,385000,Disclosure of Information,null,2
18609,vcdb-7713,US,Consulting Services,Financial Gain,null,null,Physical Loss Theft,19898,Theft of Resources,null,2
18610,vcdb-7714,AE,Medical,Thrill,null,Design Web application,null,5044,Disclosure of Information,null,2
18611,vcdb-7715,US,Social Services,null,null,Design Web application,null,93,Exfiltrate Disclosure of Information,null,2
18613,vcdb-7717,NZ,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,4,Disclosure of Information,null,2
18614,vcdb-7718,US,Education,Targeted Financial Gain,null,Design Web application,null,83000,Disclosure of Information,null,2
18615,vcdb-7719,US,Medical,Targeted Financial Gain,null,Implementation Email,Spoof Phishing,2800,Alter behavior Corruption of Information,null,2
18616,vcdb-7720,IT,Finance Bank,Financial Gain,null,null,null,400000,Exfiltrate Disclosure of Information,null,2
18617,vcdb-7721,AU,Civil Services,null,null,null,Physical Misdelivery,4400,Disclosure of Information,null,2
18618,vcdb-7722,US,Security Services,null,null,Design Programming error,null,5000000,Disclosure of Information,null,2
18619,vcdb-7723,GB,Medical,null,null,null,Physical Loss,780000,Theft of Resources,null,2
18620,vcdb-7724,US,Medical,Financial Gain,null,Configuration LAN access,Physical Privilege abuse,14,Disclosure of Information,null,2
18621,vcdb-7725,GB,Associations,null,null,Design Web application Implementation,null,43000,Infiltrate Increased Access,null,2
18623,vcdb-7727,null,Medical,Financial Gain,null,Physical Partner facility,Physical Loss Theft,4000,Exfiltrate Theft of Resources Disclosure of Information,null,2
18624,vcdb-7728,US,Finance Insurance,Financial Gain,Script or Program Ransomware Obscuration,null,null,51809,Exfiltrate Infiltrate Modify data Increased Access Disclosure of Information Corruption of Information,null,2
18626,vcdb-7730,US,Medical,Financial Gain,null,Configuration LAN access,Physical Privilege abuse,7445,Exfiltrate Disclosure of Information,null,2
18628,vcdb-7732,US,Medical,null,null,Configuration LAN access,Physical Data mishandling Privilege abuse,1745,Disclosure of Information,null,2
18629,vcdb-7733,US,Medical,Financial Gain,null,Design Web application Implementation Email,Authenticate Use of stolen creds Spoof Phishing,2300,Infiltrate Alter behavior Repurpose Increased Access Corruption of Information Theft of Resources,null,2
18630,vcdb-7734,US,Medical,Financial Gain,Script or Program Ransomware,null,null,26873,null,null,2
18631,vcdb-7735,US,Medical,null,null,Process Carelessness,Physical Carelessness Loss,3800,Theft of Resources,null,2
18634,vcdb-7738,US,Medical,Financial Gain,null,Physical Physical access,Physical Possession abuse Spoof Knowledge abuse,20,Disclosure of Information,null,2
18636,vcdb-7740,US,Finance Insurance,Legal and regulatory Damage,null,Process Carelessness Configuration Misconfiguration,Physical Carelessness,660,Disclosure of Information,264000,2
18637,vcdb-7741,US,Manufacturing,Targeted Financial Gain,null,Implementation Email,Spoof Phishing,300,Alter behavior Disclosure of Information Corruption of Information,null,2
18640,vcdb-7744,US,Information Technology,Targeted Financial Gain,null,Design Web application,Authenticate Use of stolen creds,666,Disclosure of Information,null,2
18642,vcdb-7746,TW,Civil Services,null,null,null,null,2000,Infiltrate Exfiltrate Increased Access Disclosure of Information,null,2
18645,vcdb-7749,GB,Medical,Thrill,null,Configuration LAN access,Physical Privilege abuse,2,Disclosure of Information,null,2
18646,vcdb-7750,US,Manufacturing,null,null,Design Web application,Delete Destruction,820000,Exfiltrate Disclosure of Information,null,2
18647,vcdb-7751,US,Medical,null,null,Process Carelessness,Physical Carelessness Disposal error,50,Disclosure of Information,null,2
18649,vcdb-7753,US,Publisher,Targeted Financial Gain,null,Implementation Email,Spoof Phishing,18000,Alter behavior Disclosure of Information Corruption of Information,null,2
18650,vcdb-7754,US,Medical,Financial Gain,null,Design Web application,null,7000,Exfiltrate Disclosure of Information,null,2
18651,vcdb-7755,US,Medical,null,null,Configuration LAN access,Physical Privilege abuse,3247,Exfiltrate Disclosure of Information,null,2
18653,vcdb-7757,US,Medical,Financial Gain,null,null,Physical Loss Theft,909,Exfiltrate Theft of Resources Disclosure of Information,null,2
18654,vcdb-7758,US,Medical,null,null,null,Physical Disposal error,2859,Disclosure of Information,null,2
18655,vcdb-7759,AU,Social Services,null,null,null,Physical Publishing error,2900000,Disclosure of Information,null,2
18656,vcdb-7760,GB,Medical,null,null,Process Carelessness,Physical Carelessness Loss,2,Theft of Resources Disclosure of Information,null,2
18657,vcdb-7761,US,Technical Services,null,null,Configuration Misconfiguration,null,198000000,Disclosure of Information,null,2
18658,vcdb-7762,US,Medical,Convenience,null,Configuration LAN access,Physical Data mishandling Privilege abuse,5511,Exfiltrate Disclosure of Information,null,2
18660,vcdb-7764,US,Civil Services,null,null,Process Carelessness,Physical Carelessness Disposal error,654517,Disclosure of Information,null,2
18663,vcdb-7767,US,Security Services,null,null,Process Carelessness,Physical Carelessness Omission,2000,Disclosure of Information,null,2
18664,vcdb-7768,US,Medical,null,null,Design Web application Implementation Email,Authenticate Use of stolen creds Spoof Phishing,960,Alter behavior Corruption of Information,null,2
18665,vcdb-7769,US,Social Services,null,null,Process Carelessness Configuration Maintenance error,Physical Carelessness,1900000,Disclosure of Information,null,2
18667,vcdb-7771,US,Medical,Financial Gain,Script or Program Ransomware Obscuration,Process Carelessness Configuration Direct install Misconfiguration,Physical Carelessness,200000,Exfiltrate Modify data Disclosure of Information Corruption of Information,null,2
18668,vcdb-7772,US,Medical,Targeted Financial Gain,null,Physical Victim work area,Physical Loss Theft,7967,Theft of Resources Disclosure of Information,null,2
